Level,Date and Time,Source,Event ID,Task Category,Message
Information,2026-06-25 05:30:00,Microsoft-Windows-DistributedCOM,10016,None,The operation completed successfully.
Information,2026-06-25 05:33:00,Service Control Manager,7040,None,A user session was started.
Information,2026-06-25 06:43:00,Microsoft-Windows-DriverFrameworks-UserMode,10110,None,A Windows service changed state.
Warning,2026-06-25 08:11:00,Service Control Manager,7040,None,The application-specific permission settings do not grant Local Activation permission.
Information,2026-06-25 09:12:00,Microsoft-Windows-WindowsUpdateClient,31,None,The operation completed successfully.
Critical,2026-06-25 09:20:00,Microsoft-Windows-DistributedCOM,10016,None,The system rebooted without cleanly shutting down first.
Warning,2026-06-25 09:42:00,Service Control Manager,7000,None,A service took longer than expected to respond.
Information,2026-06-25 10:04:00,Microsoft-Windows-Kernel-Power,109,None,A Windows service changed state.
Error,2026-06-25 10:43:00,Microsoft-Windows-DistributedCOM,10010,None,An update could not be installed.
Information,2026-06-25 11:19:00,Microsoft-Windows-Security-Auditing,4624,None,The operation completed successfully.
Warning,2026-06-25 11:30:00,Service Control Manager,7031,None,A service took longer than expected to respond.
Information,2026-06-25 11:41:00,Microsoft-Windows-Security-Auditing,4624,None,The operation completed successfully.
Information,2026-06-25 11:57:00,Microsoft-Windows-DistributedCOM,10010,None,A Windows service changed state.
Information,2026-06-25 11:58:00,Microsoft-Windows-WindowsUpdateClient,43,None,The update operation completed.
Information,2026-06-25 12:45:00,Microsoft-Windows-Security-Auditing,4634,None,The update operation completed.
Information,2026-06-25 12:56:00,Microsoft-Windows-Security-Auditing,4624,None,The operation completed successfully.
Error,2026-06-25 13:19:00,Microsoft-Windows-DistributedCOM,10016,None,An update could not be installed.
Critical,2026-06-25 13:29:00,Microsoft-Windows-DistributedCOM,10016,None,A critical system component stopped unexpectedly.
Information,2026-06-25 13:48:00,Service Control Manager,7000,None,A Windows service changed state.
Critical,2026-06-25 14:00:00,Microsoft-Windows-Kernel-Power,41,None,The system rebooted without cleanly shutting down first.
Information,2026-06-25 14:30:00,Microsoft-Windows-DistributedCOM,10010,None,The operation completed successfully.
Information,2026-06-25 14:58:00,Microsoft-Windows-DriverFrameworks-UserMode,10111,None,The update operation completed.
Information,2026-06-25 15:39:00,Winlogon,6006,None,The update operation completed.
Error,2026-06-25 15:56:00,Microsoft-Windows-WindowsUpdateClient,43,None,A user logon attempt failed.
Error,2026-06-25 16:29:00,Microsoft-Windows-WindowsUpdateClient,31,None,A service terminated unexpectedly.
Information,2026-06-25 16:49:00,Service Control Manager,7001,None,A Windows service changed state.
Warning,2026-06-25 17:20:00,Service Control Manager,7040,None,A service took longer than expected to respond.
Information,2026-06-25 18:17:00,Microsoft-Windows-DistributedCOM,10010,None,A user session was started.
Information,2026-06-25 18:50:00,Microsoft-Windows-DistributedCOM,10010,None,The operation completed successfully.
Information,2026-06-25 19:12:00,Microsoft-Windows-WindowsUpdateClient,43,None,A user session was started.
Error,2026-06-25 20:03:00,Microsoft-Windows-WindowsUpdateClient,19,None,An application stopped responding.
Warning,2026-06-25 20:05:00,Microsoft-Windows-DistributedCOM,10010,None,The application-specific permission settings do not grant Local Activation permission.
Information,2026-06-25 20:09:00,Microsoft-Windows-DistributedCOM,10010,None,The update operation completed.
Error,2026-06-25 21:18:00,Microsoft-Windows-DistributedCOM,10016,None,An update could not be installed.
Warning,2026-06-25 21:33:00,Microsoft-Windows-DistributedCOM,10010,None,A service took longer than expected to respond.
Information,2026-06-25 21:38:00,Microsoft-Windows-DistributedCOM,10010,None,The operation completed successfully.
Information,2026-06-25 21:52:00,Application Error,1000,None,A Windows service changed state.
Information,2026-06-25 22:10:00,Microsoft-Windows-Security-Auditing,4624,None,A Windows service changed state.
Information,2026-06-25 22:29:00,Microsoft-Windows-DistributedCOM,10016,None,The operation completed successfully.
Information,2026-06-25 23:13:00,Microsoft-Windows-WindowsUpdateClient,43,None,The operation completed successfully.
Error,2026-06-25 23:20:00,Microsoft-Windows-WindowsUpdateClient,31,None,An application stopped responding.
Warning,2026-06-25 23:20:00,Microsoft-Windows-DistributedCOM,10016,None,A service took longer than expected to respond.
Information,2026-06-25 23:41:00,Microsoft-Windows-WindowsUpdateClient,19,None,The operation completed successfully.
Information,2026-06-26 00:42:00,Microsoft-Windows-DistributedCOM,10016,None,A user session was started.
Information,2026-06-26 00:46:00,Microsoft-Windows-DriverFrameworks-UserMode,10111,None,The update operation completed.
Information,2026-06-26 00:54:00,Microsoft-Windows-DistributedCOM,10016,None,A Windows service changed state.
Information,2026-06-26 01:58:00,Service Control Manager,7031,None,A user session was started.
Information,2026-06-26 02:06:00,Microsoft-Windows-DistributedCOM,10010,None,The update operation completed.
Information,2026-06-26 02:43:00,Service Control Manager,7031,None,The operation completed successfully.
Information,2026-06-26 02:48:00,Microsoft-Windows-Security-Auditing,4624,None,A Windows service changed state.
Information,2026-06-26 02:54:00,Microsoft-Windows-Security-Auditing,4624,None,A user session was started.
Warning,2026-06-26 03:40:00,Microsoft-Windows-DistributedCOM,10016,None,A device reported a recoverable condition.
Information,2026-06-26 04:03:00,Microsoft-Windows-Security-Auditing,4624,None,A user session was started.
Warning,2026-06-26 04:57:00,Application Error,1001,None,A service took longer than expected to respond.
Information,2026-06-26 05:01:00,Microsoft-Windows-DistributedCOM,10016,None,The operation completed successfully.
Information,2026-06-26 05:51:00,Microsoft-Windows-DistributedCOM,10010,None,A Windows service changed state.
Error,2026-06-26 06:36:00,Microsoft-Windows-DistributedCOM,10016,None,A user logon attempt failed.
Warning,2026-06-26 06:38:00,Microsoft-Windows-DistributedCOM,10010,None,A device reported a recoverable condition.
Warning,2026-06-26 07:19:00,Microsoft-Windows-DistributedCOM,10010,None,The application-specific permission settings do not grant Local Activation permission.
Information,2026-06-26 07:20:00,Microsoft-Windows-WindowsUpdateClient,31,None,The operation completed successfully.
Error,2026-06-26 07:44:00,Winlogon,6005,None,An update could not be installed.
Information,2026-06-26 07:47:00,Service Control Manager,7040,None,The operation completed successfully.
Information,2026-06-26 10:04:00,Microsoft-Windows-Kernel-Power,41,None,The update operation completed.
Information,2026-06-26 10:54:00,Microsoft-Windows-DistributedCOM,10016,None,The operation completed successfully.
Warning,2026-06-26 11:17:00,Microsoft-Windows-DistributedCOM,10016,None,A service took longer than expected to respond.
Information,2026-06-26 11:21:00,Service Control Manager,7000,None,A user session was started.
Information,2026-06-26 11:23:00,Application Error,1000,None,A Windows service changed state.
Error,2026-06-26 11:53:00,Service Control Manager,7000,None,An update could not be installed.
Information,2026-06-26 11:54:00,Winlogon,6005,None,The operation completed successfully.
Warning,2026-06-26 12:44:00,Microsoft-Windows-Kernel-Power,109,None,A device reported a recoverable condition.
Information,2026-06-26 13:27:00,Microsoft-Windows-Security-Auditing,4634,None,The operation completed successfully.
Information,2026-06-26 13:42:00,Microsoft-Windows-DistributedCOM,10010,None,A user session was started.
Warning,2026-06-26 13:47:00,Microsoft-Windows-DistributedCOM,10010,None,A device reported a recoverable condition.
Information,2026-06-26 13:59:00,Service Control Manager,7000,None,The update operation completed.
Warning,2026-06-26 15:52:00,Service Control Manager,7000,None,A device reported a recoverable condition.
Error,2026-06-26 15:54:00,Microsoft-Windows-DistributedCOM,10016,None,An update could not be installed.
Warning,2026-06-26 16:13:00,Winlogon,6006,None,A device reported a recoverable condition.
Information,2026-06-26 17:31:00,Microsoft-Windows-DistributedCOM,10016,None,The operation completed successfully.
Information,2026-06-26 18:26:00,Microsoft-Windows-DistributedCOM,10010,None,A Windows service changed state.
Information,2026-06-26 18:53:00,Microsoft-Windows-Security-Auditing,4634,None,The update operation completed.
Information,2026-06-26 19:48:00,Microsoft-Windows-DistributedCOM,10010,None,A Windows service changed state.
Information,2026-06-26 20:12:00,Service Control Manager,7001,None,The update operation completed.
Information,2026-06-26 20:40:00,Microsoft-Windows-Security-Auditing,4624,None,The operation completed successfully.
Information,2026-06-26 21:10:00,Microsoft-Windows-Security-Auditing,4624,None,A Windows service changed state.
Information,2026-06-26 21:31:00,Microsoft-Windows-DistributedCOM,10010,None,A Windows service changed state.
Warning,2026-06-26 21:35:00,Winlogon,6005,None,A service took longer than expected to respond.
Information,2026-06-26 22:14:00,Microsoft-Windows-DistributedCOM,10016,None,A Windows service changed state.
Warning,2026-06-26 22:43:00,Microsoft-Windows-DistributedCOM,10010,None,A service took longer than expected to respond.
Warning,2026-06-26 23:30:00,Microsoft-Windows-DistributedCOM,10010,None,A service took longer than expected to respond.
Information,2026-06-26 23:38:00,Microsoft-Windows-Kernel-Power,109,None,A Windows service changed state.
Warning,2026-06-26 23:47:00,Microsoft-Windows-DistributedCOM,10016,None,A service took longer than expected to respond.
Warning,2026-06-27 00:32:00,Service Control Manager,7031,None,A service took longer than expected to respond.
Information,2026-06-27 01:06:00,Microsoft-Windows-Security-Auditing,4634,None,The operation completed successfully.
Error,2026-06-27 01:36:00,Service Control Manager,7000,None,A service terminated unexpectedly.
Information,2026-06-27 01:51:00,Application Error,1001,None,A Windows service changed state.
Information,2026-06-27 02:24:00,Microsoft-Windows-DistributedCOM,10010,None,A Windows service changed state.
Information,2026-06-27 02:48:00,Microsoft-Windows-DistributedCOM,10016,None,The update operation completed.
Information,2026-06-27 03:41:00,Microsoft-Windows-DistributedCOM,10016,None,A Windows service changed state.
Warning,2026-06-27 03:48:00,Microsoft-Windows-DistributedCOM,10016,None,The application-specific permission settings do not grant Local Activation permission.
Information,2026-06-27 04:22:00,Winlogon,6005,None,A Windows service changed state.
Warning,2026-06-27 04:50:00,Microsoft-Windows-DistributedCOM,10016,None,A service took longer than expected to respond.
Information,2026-06-27 05:23:00,Microsoft-Windows-WindowsUpdateClient,43,None,The operation completed successfully.
Warning,2026-06-27 06:43:00,Service Control Manager,7001,None,A device reported a recoverable condition.
Error,2026-06-27 06:48:00,Microsoft-Windows-DistributedCOM,10016,None,An application stopped responding.
Information,2026-06-27 07:17:00,Service Control Manager,7031,None,A Windows service changed state.
Information,2026-06-27 07:45:00,Microsoft-Windows-WindowsUpdateClient,20,None,A user session was started.
Information,2026-06-27 08:42:00,Service Control Manager,7001,None,The update operation completed.
Warning,2026-06-27 08:50:00,Service Control Manager,7001,None,A device reported a recoverable condition.
Information,2026-06-27 09:02:00,Microsoft-Windows-WindowsUpdateClient,19,None,A user session was started.
Information,2026-06-27 09:03:00,Microsoft-Windows-Kernel-Power,109,None,A user session was started.
Error,2026-06-27 09:04:00,Application Error,1000,None,An application stopped responding.
Warning,2026-06-27 09:08:00,Microsoft-Windows-WindowsUpdateClient,19,None,The application-specific permission settings do not grant Local Activation permission.
Warning,2026-06-27 09:39:00,Microsoft-Windows-DistributedCOM,10016,None,The application-specific permission settings do not grant Local Activation permission.
Information,2026-06-27 10:18:00,Microsoft-Windows-Security-Auditing,4624,None,The update operation completed.
